ticker,date,return_5d,return_10d,return_20d,ma20_slope,ma60_slope,atr_14,atr_pct,realized_vol_20,price_vs_ma20_z,price_vs_ma60_z,trend_r2_20,trend_r2_60,efficiency_ratio_20,efficiency_ratio_60,obv_slope_10,vwap_distance,breakout_volume_percentile,pullback_volume_shrink_ratio,close_near_high_pct,upper_shadow_ratio,lower_shadow_ratio,body_ratio,gap_pct,volume_spike_ratio,ma20_slope_5,ma20_slope_delta,return_3d,acceleration_score,acceptance_strength,trigger_strength,price_center_shift_5,price_center_shift_10,trend_truth_score,buy_readiness_score,last_bi_direction,segment_direction,center_shift_direction,divergence_state,benchmark_weekly_trend,benchmark_daily_state,benchmark_return_5d,benchmark_return_20d,excess_return_5d,excess_return_20d,structure_strength_score,structure_confirmation_score,structure_risk_score,structure_confidence,breakout_confirm_flag,false_breakout_risk_flag,distribution_risk_flag,stall_risk_flag,position_state,volume_pattern,pivot_count,latest_pivot_type,bi_direction,active_center,active_center_upper,active_center_lower,latest_event_type,bi_count,segment_count,center_count,last_bi_amplitude_pct,last_bi_bars,last_bi_impulse_score,last_3_bi_up_ratio,segment_amplitude_pct,segment_bi_count,segment_impulse_score,active_center_flag,center_width_pct,center_touch_count,center_shift_pct,distance_to_center_upper,distance_to_center_lower,leave_center_strength,return_test_depth,divergence_score,continue_10d,breakout_success,fail_5d,fail_fast_3d,acceptance_1d,entry_success_3d,exhaustion_5d,return_profile,drawdown_bucket,expected_return_10d,expected_drawdown_10d
002152.SZ,2025-02-24,0.09044493070751258,0.1921850079744818,0.3590909090909091,0.19750000000000156,0.032833333333332604,0.7571428571428568,0.050645007166746275,0.028314005483152237,1.7865521391449577,2.4969497785190042,0.909533996054198,1.87432131670524e-05,0.6162246489859593,0.12123076923076913,492332.64800000004,0.10719220579531519,0.8666666666666667,2.102014271424113,0.7228915662650619,0.4216867469879535,0.2771084337349381,0.3012048192771084,0.009966777408637828,1.8560106659095417,0.1746000000000006,0.042000000000005144,0.052816901408450745,0.16610210243987691,0.8238491388801105,59.01395248973552,0.1326947236180902,0.17921333680646012,95.39065066803147,67.56789625833389,down,down,flat,none,up,consolidation,0.005654002536303437,0.04128012724143981,0.08479092817120915,0.3178107818494693,100,73,58,0.95,0,0,0,0,rising,neutral,50,low,down,12.0000-12.4400,12.44,12.0,breakout_up,38,38,30,-0.16157556270096463,10,0.020690016066866414,0.3333333333333333,-0.16157556270096463,1,0.020690016066866414,1,0.03600654664484448,3,0.0,0.0,-1.5700000000000003,3.568181818181823,1.0,0.15,0,0,1,1,0,0,0,large_loss,medium,-0.05217391304347818,0.05685618729096986
002155.SZ,2025-03-12,0.2043172690763051,0.394767441860465,0.3335186214563646,0.3000000000000007,0.08716666666666484,1.0778571428571422,0.04492943488358242,0.03261947358462757,2.2257986834934114,3.72810258470595,0.6303600484298576,0.32195517452870737,0.6249999999999999,0.24611764705882347,715556.3940000001,0.21453953264718217,0.9166666666666666,1.6435509085389894,0.5259259259259274,0.5259259259259274,0.14074074074073928,0.3333333333333333,0.0008503401360544505,1.547086076234658,0.2156000000000006,0.20500000000000185,0.07193923145665782,0.11414347813755102,0.8173404594753173,58.21654383137604,0.23196667397500548,0.15866150694286407,100.0,68.81177233891916,down,down,flat,confirmed,range,consolidation,0.006319142567209335,0.0018801173520994752,0.19799812650909576,0.3316385041042651,100,59,69,0.95,0,0,0,0,high_zone,gentle_expand,63,low,down,17.1700-17.9100,17.91,17.17,breakout_up,48,48,35,-0.05080960357342268,6,0.012122204360692354,0.3333333333333333,-0.05080960357342268,1,0.012122204360692354,1,0.042189281641961146,3,0.0,0.0,-0.1700000000000017,0.22972972972973252,1.0,1.0,0,0,0,0,0,0,0,small_loss,medium,-0.020008336807002758,0.04335139641517294
002195.SZ,2025-03-07,0.256,0.1984732824427482,0.3505376344086022,0.08149999999999924,0.022833333333333705,0.34857142857142875,0.055505004549590564,0.047494525172774256,2.5394442164423623,2.750053836861741,0.41134534738514117,0.12263178768892248,0.4024691358024691,0.1328806983511154,-646802.5379999995,0.17572462117501142,0.9833333333333333,1.4370956209469665,0.9701492537313426,0.0,0.02985074626865741,0.9701492537313426,0.10000000000000009,3.035379731941856,0.06789999999999985,0.03399999999999803,0.20537428023032644,0.46749340533484174,1.0,67.1260184151488,0.15880693268843205,0.07248698438125745,87.28368600966866,70.68709562792867,down,down,flat,none,up,consolidation,0.013872731207709599,0.013181458394409207,0.2421272687922904,0.337356176014193,100,71,63,0.95,0,0,0,0,rising,neutral,63,low,down,4.7700-5.3700,5.37,4.77,breakout_up,48,48,41,-0.11666666666666681,2,0.11666666666666681,0.3333333333333333,-0.11666666666666681,1,0.11666666666666681,1,0.1183431952662723,3,0.0,0.03000000000000025,0.0,0.0,1.0500000000000003,0.15,0,1,0,0,0,1,0,flat,contained,-0.004777070063694322,0.004777070063694322
002202.SZ,2025-09-22,0.09991876523151899,0.10260586319218246,0.16523235800344227,0.09600000000000009,0.054833333333332845,0.6128571428571431,0.04526271365266936,0.03301752845699357,1.6591814886567202,2.426292569552189,0.7354197306792476,0.7148339429007486,0.3595505617977529,0.31244064577397923,198792.33399999997,0.10203883358049604,0.8166666666666667,1.1104636628139264,0.41463414634146745,0.12195121951219681,0.5853658536585326,0.2926829268292706,-0.003646973012399801,0.841711765259608,0.12660000000000018,0.0005000000000006111,0.023431594860166216,-0.023344768069012176,0.7953792253064482,53.49974974013579,0.07613636363636345,0.10660205935796485,76.49679257750121,58.73138683029512,down,down,up,mild,up,rebound,-0.002304780856762889,0.011945323723815404,0.10222354608828188,0.15328703427962687,100,59,62,0.95,0,0,0,0,rising,neutral,85,low,down,11.9100-12.1500,12.15,11.91,breakout_up,64,64,49,-0.068075117370892,3,0.04538341158059467,0.3333333333333333,-0.068075117370892,1,0.04538341158059467,1,0.01995012468827932,3,0.04381778741865516,0.629999999999999,0.0,0.0,3.6249999999999933,0.5,1,0,0,1,0,0,0,large_gain,mild,0.21861152141802065,0.03101920236336775
002202.SZ,2025-10-10,0.13290689410092393,0.18074074074074065,0.43474347434743477,0.24150000000000205,0.09716666666666463,0.7464285714285713,0.04682738842086395,0.03499037789494618,1.9929197733891018,2.645312391419712,0.848211333580132,0.8335957356215382,0.6643741403026137,0.4341027550260614,762395.1730000001,0.17577491938140644,0.8333333333333334,1.227257359871059,0.6000000000000013,0.03636363636363566,0.3999999999999987,0.5636363636363656,0.0006157635467980427,1.1625492417841077,0.1992000000000001,0.11100000000000243,0.0940288263555249,0.07579517406795992,0.8389421969056836,54.93324719138424,0.1210022107590274,0.149992008949976,89.77943901062204,64.68162174924666,down,down,up,none,up,consolidation,0.005082543492281211,0.057643432152209906,0.12782435060864272,0.37710004219522486,100,73,59,0.95,0,0,0,0,rising,neutral,87,low,down,11.9100-12.7800,12.78,11.91,breakout_up,66,66,50,-0.07582260371959948,2,0.07582260371959948,0.3333333333333333,-0.07582260371959948,1,0.07582260371959948,1,0.07047387606318342,3,0.02618453865336634,1.200000000000001,1.0099999999999998,-1.1609195402298857,2.3793103448275885,0.15,0,0,1,0,0,1,0,flat,deep,-0.006900878293600976,0.09033877038895854
002202.SZ,2025-10-14,0.1324639670555936,0.21861152141802065,0.3436482084690555,0.2110000000000003,0.11033333333333317,0.9878571428571428,0.059870129870129865,0.03490840951450363,1.669503492775905,2.4885721893106214,0.8786605203218186,0.8330476235348918,0.5261845386533668,0.437830687830688,682444.7679999996,0.15877280383980952,0.9833333333333333,1.2833462199547894,0.9569377990430623,0.6315789473684212,0.04306220095693773,0.325358851674641,0.0,1.7236218610832335,0.2286999999999999,0.04550000000000054,0.016009852216748888,0.10602062272258315,0.7596345066824859,55.74643500138073,0.16285426557329852,0.17554148096020028,100.0,66.91662063406393,down,down,up,none,range,consolidation,-0.017529756369883964,0.01600222205643509,0.14999372342547757,0.32764598641262044,100,71,62,0.95,0,0,0,0,rising,neutral,87,low,down,11.9100-12.7800,12.78,11.91,breakout_up,66,66,50,-0.07582260371959948,2,0.07582260371959948,0.3333333333333333,-0.07582260371959948,1,0.07582260371959948,1,0.07047387606318342,3,0.02618453865336634,1.200000000000001,1.0099999999999998,-1.1609195402298857,2.3793103448275885,0.15,0,0,1,1,0,0,1,large_loss,crash,-0.09272727272727266,0.12121212121212122
002202.SZ,2025-12-30,0.18475073313782975,0.23245881635143362,0.2890874282067646,0.22650000000000148,0.09383333333333077,1.2864285714285717,0.0636845827439887,0.047866164707947516,1.7463594876360833,2.9696239221360923,0.7051000797501804,0.21413730158516997,0.36153232242617694,0.17665516159397546,769314.0789999999,0.12770057754254038,1.0,1.6517164817010994,0.7962962962962964,0.23765432098765404,0.2037037037037036,0.5586419753086423,0.016158818097876226,3.370981692121642,0.21439999999999984,0.1180000000000021,0.053729786124152135,0.47243147843370165,1.0,70.57983456669649,0.17982930640702022,0.12668530599565098,97.57151187274175,75.32397952546856,down,down,up,confirmed,up,rebound,0.006611005813989657,0.021286775431766047,0.1781397273238401,0.26780065277499854,100,57,77,0.95,0,0,0,0,rising,neutral,99,low,down,16.0500-16.3900,16.39,16.05,breakout_up,76,76,59,-0.1058495821727019,3,0.0705663881151346,0.3333333333333333,-0.1058495821727019,1,0.0705663881151346,1,0.020961775585696663,3,0.07559681697612719,1.5599999999999987,0.0,0.0,5.588235294117645,0.85,1,0,0,0,0,1,0,large_gain,contained,0.4871287128712871,0.00990099009900991
002241.SZ,2025-08-19,0.18139924591537482,0.2223667100130038,0.18437631247375053,0.21950000000000003,0.11583333333333456,0.9671428571428573,0.03429584599797367,0.026787360257553735,2.462257838639719,3.7357399639318034,0.4435911982125948,0.49745417241248496,0.5232419547079862,0.2938689217758988,753496.121,0.1399742346914492,0.9,1.6775616394324906,0.7358490566037755,0.7075471698113216,0.26415094339622447,0.028301886792453938,-0.0028258565877781194,1.4033035659023823,0.17379999999999923,0.15149999999999864,0.0981308411214954,0.059148762996849805,0.720718469797785,55.12451657255259,0.13163064833005889,0.06887394526063306,81.95839013068657,59.63716091346177,down,down,flat,mild,up,consolidation,0.01919697288389477,0.025350075171920894,0.16220227303148005,0.15902623730182963,100,59,65,0.95,0,0,0,0,high_zone,neutral,77,low,down,22.3600-23.9100,23.91,22.36,breakout_up,62,60,51,-0.08548057259713704,9,0.017821618503658265,0.3333333333333333,-0.08548057259713704,1,0.017821618503658265,1,0.0669980548951805,3,-0.004089539388721586,0.5399999999999991,0.0,0.0,1.3483870967741929,0.5,1,1,0,0,1,1,0,large_gain,contained,0.17872340425531918,0.028368794326241176
002241.SZ,2025-08-27,0.18586206896551727,0.42342715231788075,0.4734361610968294,0.5524999999999984,0.2190000000000012,1.629285714285715,0.04737672911560671,0.03208904546465094,2.069790952544282,3.6896439931175715,0.8812232825649096,0.4634689624938553,0.8167036215816705,0.470630372492837,1869110.2940000005,0.23552176669136604,1.0,1.52090062773697,0.5539033457249068,0.5539033457249068,0.2379182156133827,0.2081784386617105,-0.006752789195537456,1.8319333185092912,0.40829999999999983,0.27949999999999875,0.15132239705390016,0.21346300296712326,0.8359503392858734,60.695003174927734,0.15758811535100503,0.2714242801356046,100.0,69.92750773819579,down,down,flat,mild,up,consolidation,0.02686025959008509,0.056582808708698584,0.15900180937543218,0.4168533523881308,100,79,65,0.95,0,0,0,0,rising,gentle_expand,77,low,down,22.3600-23.9100,23.91,22.36,breakout_up,62,60,51,-0.08548057259713704,9,0.017821618503658265,0.3333333333333333,-0.08548057259713704,1,0.017821618503658265,1,0.0669980548951805,3,-0.004089539388721586,0.5399999999999991,0.0,0.0,1.3483870967741929,0.5,0,0,1,0,0,1,0,large_loss,deep,-0.0962489095667346,0.0962489095667346
002241.SZ,2025-09-01,0.15245478036175708,0.2603320381490639,0.5628558913710031,0.6424999999999947,0.22483333333333277,1.9900000000000002,0.05577354260089687,0.03276486411579266,1.535205313500497,2.9063468374899584,0.9494497368197586,0.5126528405051305,0.7840146430750462,0.4540558734432854,1435852.129,0.20686708045784186,0.8666666666666667,1.3558917739641794,0.5280000000000001,0.1039999999999992,0.47199999999999986,0.42400000000000093,0.0005446623093683378,1.226934020896055,0.6013999999999996,0.27449999999999264,0.037510904332654915,0.1246616762318737,0.8555634020896057,56.384220887695065,0.1900345271139392,0.32350053187136907,100.0,69.02653430810064,down,down,flat,mild,up,rebound,0.012192145222959194,0.11128517062031307,0.1402626351387979,0.45157072075069005,100,67,65,0.95,0,0,0,0,rising,neutral,77,low,down,22.3600-23.9100,23.91,22.36,breakout_up,62,60,51,-0.08548057259713704,9,0.017821618503658265,0.3333333333333333,-0.08548057259713704,1,0.017821618503658265,1,0.0669980548951805,3,-0.004089539388721586,0.5399999999999991,0.0,0.0,1.3483870967741929,0.5,0,0,1,1,0,0,1,small_loss,crash,-0.0440022421524664,0.1289237668161436
002273.SZ,2025-02-27,0.08058753473600633,0.2044247787610618,0.21735241502683356,0.24300000000000566,0.11683333333333579,1.1092857142857147,0.04075259787971031,0.0301728235926724,2.0428739896085806,3.0307773004128697,0.7047768353045284,0.40413631473595657,0.4821428571428575,0.22432000000000005,783837.0129999999,0.11291827181108216,0.95,1.732187708998231,0.2320675105485234,0.2320675105485234,0.5021097046413505,0.26582278481012606,0.0011295180722892262,1.6075467708026088,0.24950000000000044,-0.01549999999999585,0.04853620955315874,0.15655894465058567,0.8917950779241426,61.35432998693332,0.1336552556695696,0.08631135305997018,90.41530838771895,67.88755849026448,down,down,up,mild,up,rebound,0.009982448249646891,0.04506150960730593,0.07060508648635944,0.17229090541952763,100,66,64,0.95,0,0,0,0,high_zone,gentle_expand,58,low,down,22.3100-22.6900,22.69,22.31,breakout_up,44,44,35,-0.06574539363484089,4,0.024065681161222787,0.3333333333333333,-0.06574539363484089,1,0.024065681161222787,1,0.016888888888889002,3,0.012145748987854255,1.1899999999999977,0.0,0.0,4.131578947368394,0.5,0,0,1,1,0,0,1,large_loss,crash,-0.13005143277002207,0.13005143277002207
